"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Start Price","End Price","Company Return","Market Return","DCV","Delta Return"
"krc","22.80","23.41","29.25","0.12","120.7K","111.0K","-9.3%","+21.6%","639.3M","27.3M","13.7M","1.92","8.20%","none","16.35","1.76","0.55","7.67","0.51","1.43","13.32","3.05","206.6M","150.0M","47.4M","32.9%","28.6%","Dec 31","none","4.72%","10.72%","none","1.62","13.9M","194.0K","1.4%","161.0K","2.98","65.0K","24.20","24.95","3.10","5.11","1345520.00","-2.01"
"kri","49.938","56.25","63.80","0.59","286.1K","216.0K","+10.6%","+48.3%","4.20B","74.7M","53.0M","1.00","1.78%","none","19.95","0.98","0.65","37.53","0.42","2.82","57.46","1.50","3.00B","700.9M","83.3M","3.0%","16.4%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","56.20","60.60","7.83","5.11","44420480.00","2.72"
"krol","4.906","16.00","16.70","-0.04","246.4K","318.0K","+166.7%","+257.6%","359.0M","22.4M","13.5M","none","none","none","4.87","-1.16","-0.25","13.70","0.29","3.29","none","1.17","308.3M","1.18M","-26.1M","-8.5%","-5.2%","Dec 31","none","-9.71%","-20.85%","1.20","0.71","6.59M","109.0K","0.8%","0","2.42","45.0K","16.73","14.42","-13.81","5.11","3265696.00","-18.91"
"kron","25.063","57.39","61.95","0.42","188.6K","159.0K","+55.4%","+108.4%","729.2M","12.7M","8.10M","none","none","none","10.31","1.27","0.79","22.87","3.96","5.57","45.30","2.51","292.9M","32.9M","16.5M","5.6%","8.7%","Sep 30","none","6.58%","14.25%","1.08","0","50.4M","534.0K","6.6%","354.0K","5.24","102.0K","58.11","43.10","-25.83","5.11","6769815.00","-30.94"
"krsc","8.50","12.35","14.00","0.22","9,727","20.0K","+8.6%","+45.6%","81.0M","6.56M","2.10M","none","none","none","16.65","9.15","0.01","10.88","13.06","0.74","1.35","1.14","72.3M","66.2M","60.6M","83.9%","88.3%","Dec 31","none","60.34%","76.06%","18.89","0","85.6M","2,000","0.1%","19.0K","0.40","5,000","12.39","13.74","10.90","5.11","21063.00","5.79"
"krsl","3.375","8.09","9.52","0.35","6,182","8,000","+131.1%","+210.0%","15.9M","1.97M","1.00M","none","none","none","5.35","1.13","0.51","9.25","2.57","1.51","7.18","0.88","18.7M","3.57M","2.30M","12.3%","18.2%","June 30","none","19.03%","25.75%","4.68","0","5.05M","0","none","0","none","1,000","8.06","7.15","-11.29","5.11","17732.00","-16.40"
"krt","8.938","12.49","13.80","0.06","20.8K","13.0K","+37.8%","+84.8%","235.1M","18.8M","16.4M","1.30","10.41%","none","11.99","1.03","0.35","6.16","0.48","1.04","12.13","2.03","115.6M","79.6M","19.3M","23.4%","19.8%","Dec 31","none","3.50%","8.52%","none","2.21","9.05M","10.0K","0.1%","6,000","0.48","21.0K","12.40","13.42","8.23","5.11","182280.00","3.12"
"kry","0.625","1.56","2.20","1.21","136.6K","110.0K","+24.8%","+67.4%","109.9M","70.5M","65.5M","none","none","none","1.15","-0.02","0.00","0.64","0.05","1.36","none","2.44","37.4M","3.92M","-1.14M","4.0%","7.2%","Dec 31","none","1.42%","-1.60%","1.15","0.21","3.23M","888.0K","1.4%","0","5.42","164.0K","","1.92","0.00","5.11","0.00","-5.11"
"kse","29.10","33.18","43.625","0.19","386.0K","299.0K","-6.0%","+26.0%","4.59B","138.4M","137.0M","1.78","5.37%","none","21.55","1.73","-0.26","52.20","1.79","1.54","19.19","0.64","7.14B","1.31B","239.0M","3.4%","12.4%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","","33.13","0.00","5.11","0.00","-5.11"
"ksl","13.87","18.73","19.10","none","40.3K","42.0K","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","19.00","18.37","-3.32","5.11","780900.00","-8.42"
"kss","41.95","55.61","72.24","1.00","1.85M","1.47M","+1.0%","+35.4%","18.6B","334.6M","204.1M","none","none","none","7.29","1.22","0.25","19.52","0.51","7.63","45.66","2.85","6.67B","870.0M","416.9M","6.2%","10.9%","Feb 3","none","none","none","none","none","none","none","none","none","none","none","57.56","67.85","17.88","5.11","101265308.00","12.77"
"ksu","7.375","12.50","16.75","1.75","165.0K","132.0K","+43.9%","+92.9%","733.6M","58.7M","52.2M","0.32","2.56%","none","11.06","0.39","0.15","none","0.32","1.13","31.97","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","12.60","13.88","10.16","5.11","1297800.00","5.05"
"ksws","20.00","28.07","35.60","0.92","127.5K","93.0K","+3.5%","+38.8%","259.5M","9.24M","5.50M","0.06","0.21%","none","13.03","2.13","0.79","22.03","8.78","2.15","13.17","1.27","230.2M","34.3M","22.2M","9.6%","14.9%","Dec 31","none","13.92%","18.21%","5.33","0.00","81.6M","374.0K","6.8%","418.0K","5.67","66.0K","28.30","32.14","13.57","5.11","699010.00","8.46"
"kt","2.95","3.19","10.00","0.43","6,318","6,000","-43.3%","-23.9%","26.8M","8.39M","1.70M","0.28","8.78%","none","13.80","-4.41","-2.84","61.66","0.18","0.23","none","0.05","517.7M","-25.7M","-37.0M","-8.1%","-9.6%","Dec 31","none","-9.45%","-25.79%","1.89","0.49","1.52M","2,000","0.1%","2,000","0.33","6,000","3.11","3.20","2.89","5.11","36387.00","-2.21"
"ktc","15.50","20.84","40.00","2.39","979.9K","927.0K","-42.5%","-22.9%","13.0B","623.0M","305.2M","none","none","none","15.39","1.23","-0.17","16.80","1.50","1.35","16.96","1.24","10.5B","814.5M","764.2M","6.9%","7.8%","Dec 31","none","3.68%","7.58%","0.55","0.68","937.0M","2.00M","0.7%","935.0K","2.27","880.0K","20.90","23.25","11.24","5.11","37948130.00","6.14"
"ktcc","1.24","2.002","5.50","0.88","8,000","5,000","-57.9%","-43.5%","19.4M","9.67M","6.70M","none","none","none","3.65","-1.18","-0.50","16.92","0.22","0.55","none","0.12","165.9M","-3.60M","-11.4M","-6.9%","-5.7%","June 30","none","-12.04%","-26.34%","1.77","0.27","2.14M","0","none","0","none","8,000","2","2.60","30.00","5.11","4000.00","24.89"
"ktec","2.04","2.579","8.25","0.88","10.5K","4,000","-65.6%","-53.9%","12.2M","4.75M","3.20M","none","none","none","6.16","-1.02","0.10","16.73","0.44","0.42","none","0.15","79.8M","-1.87M","-4.76M","-4.8%","-5.9%","Sep 30","none","-5.14%","-15.34%","2.80","0.65","2.11M","20.0K","0.6%","15.0K","2.00","10.0K","2.57","3.03","17.90","5.11","11565.00","12.79"
"ktii","9.00","10.76","18.75","0.20","8,909","1,000","-40.6%","-20.4%","26.2M","2.43M","1.00M","none","none","none","8.76","0.75","-0.32","32.25","0.50","1.23","14.38","0.33","79.5M","9.79M","1.89M","2.4%","8.1%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","11","10.356","-5.85","5.11","22000.00","-10.96"
"kto","5.06","5.70","12.00","0.36","35.1K","22.0K","-40.0%","-19.5%","102.3M","17.9M","8.40M","none","none","none","12.82","-0.15","-0.59","34.71","0.13","0.44","none","0.16","627.9M","46.3M","-2.75M","-0.4%","4.7%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","5.95","8.35","40.34","5.11","57715.00","35.23"
"ktr","10.68","12.40","14.38","0.32","74.0K","57.0K","-3.7%","+29.2%","192.5M","15.5M","300.0K","1.28","10.32%","none","15.45","0.88","0.55","5.93","0.18","0.80","14.12","2.09","117.2M","81.4M","17.8M","25.5%","10.5%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","12.40","13.00","4.84","5.11","424080.00","-0.27"
"kub","53.00","63.00","83.10","0.61","455","0","-6.0%","+26.1%","4.44B","70.5M","69.8M","none","none","none","50.40","3.40","1.23","104.57","9.38","1.25","18.51","0.60","8.12B","711.5M","256.1M","3.1%","4.3%","Mar 31","none","2.42%","7.11%","1.35","1.03","661.4M","3,000","0.0%","4,000","none","0","","58.00","0.00","5.11","0.00","-5.11"
"kvb","16.00","28.30","40.063","1.26","13.7K","11.0K","-27.0%","-2.1%","866.0M","30.6M","19.8M","none","none","none","4.30","0.77","0.18","5.96","0.39","6.58","36.56","4.75","191.7M","42.0M","24.6M","13.0%","20.6%","Mar 31","none","16.30%","20.73%","3.69","0.04","11.9M","1,000","0.0%","10.0K","0.20","5,000","29.40","28.20","-4.08","5.11","693840.00","-9.19"
"kvhi","4.01","7.20","11.438","0.73","15.0K","26.0K","-31.0%","-7.5%","78.7M","10.9M","6.00M","none","none","none","2.48","-0.51","-0.14","3.44","1.21","2.90","none","2.09","32.7M","-3.69M","-5.02M","-15.3%","-15.1%","Dec 31","none","-17.39%","-23.54%","5.11","0.10","13.3M","1,000","0.0%","0","0.11","9,000","6.948","6","-13.64","5.11","71564.40","-18.75"
"kvika","20.183","20.183","22.242","none","0","0","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","","22.2422","0.00","5.11","0.00","-5.11"
"kwd","17.30","19.49","25.50","0.33","107.1K","93.0K","+1.2%","+35.8%","443.2M","22.7M","13.2M","0.64","3.28%","none","19.82","2.25","0.08","106.99","0.93","0.98","8.65","0.18","2.45B","131.2M","52.1M","2.1%","3.4%","Jan 31","none","4.32%","11.79%","2.97","0.99","21.0M","1.98M","15.0%","1.49M","16.21","122.0K","19.90","22.13","11.21","5.11","2029800.00","6.10"
"kwic","3.40","3.55","5.00","0.98","12.7K","8,000","-23.2%","+2.9%","30.9M","8.70M","3.10M","none","none","none","5.84","0.32","0.07","7.96","1.32","0.61","11.23","0.45","75.3M","12.8M","2.88M","3.8%","7.8%","Dec 31","none","2.16%","5.74%","none","1.25","11.5M","0","none","8,000","none","4,000","3.51","3.50","-0.28","5.11","41067.00","-5.39"
"kwk","7.75","14.55","20.50","1.12","62.5K","32.0K","+75.0%","+134.7%","271.1M","18.6M","1.70M","none","none","none","3.73","1.44","0.26","8.20","0.46","3.90","10.13","1.77","154.2M","95.2M","27.0M","17.5%","27.0%","Dec 31","none","6.28%","38.18%","0.80","3.44","8.62M","416.0K","24.5%","0","5.14","81.0K","14.75","15.52","5.22","5.11","405625.00","0.11"
"kwr","16.12","18.59","21.75","0.13","11.8K","10.0K","+8.6%","+45.6%","169.4M","9.11M","6.70M","0.82","4.41%","none","9.31","1.41","0.12","26.11","2.08","2.00","13.22","0.71","258.0M","31.7M","13.1M","5.7%","9.6%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","","20.30","0.00","5.11","0.00","-5.11"
"kyf","10.25","12.75","13.00","0.01","318","0","+22.9%","+64.8%","12.0M","940.0K","700.0K","0.60","4.71%","none","14.41","0.81","0.22","5.72","2.06","0.89","15.78","2.23","5.29M","none","746.0K","14.1%","47.2%","June 30","none","1.01%","5.95%","none","none","1.84M","0","none","0","none","1,000","12.75","12.74","-0.08","5.11","0.00","-5.18"
"kyo","59.76","69.40","147.688","1.49","36.3K","41.0K","-47.8%","-30.0%","13.1B","189.1M","173.9M","none","none","none","44.15","9.46","7.17","55.34","10.38","1.57","7.34","1.25","10.5B","2.30B","1.79B","18.7%","16.1%","Mar 31","none","16.52%","24.72%","2.10","0.19","1.96B","88.0K","0.1%","83.0K","2.10","42.0K","72.54","74.53","2.74","5.11","3300570.00","-2.36"
"l","29.41","32.81","47.45","0.23","93.6K","118.0K","-8.9%","+22.2%","1.61B","48.9M","13.2M","0.40","1.22%","none","29.08","1.32","0.03","27.66","34.66","1.13","24.82","1.19","1.38B","none","64.9M","4.8%","6.1%","Dec 31","none","0.33%","4.75%","none","0.54","1.70B","30.0K","0.2%","28.0K","0.30","101.0K","33.06","33.37","0.94","5.11","1441416.00","-4.17"
"lab","19.11","28.89","51.45","2.41","245.8K","272.0K","-22.4%","+4.0%","1.66B","57.4M","42.5M","none","none","none","15.13","1.29","0.15","7.30","5.28","1.91","22.38","3.96","396.9M","244.3M","68.6M","18.6%","40.1%","Dec 31","none","4.91%","10.96%","none","0.47","308.0M","4.53M","10.7%","3.68M","18.87","240.0K","29.23","31.25","6.91","5.11","4969100.00","1.81"
"labl","7.75","20.26","23.00","0.04","4,227","8,000","+95.3%","+161.9%","50.5M","2.49M","700.0K","none","none","none","5.61","1.79","0.44","27.75","0.07","3.62","11.32","0.73","74.7M","9.40M","4.82M","6.4%","12.9%","Mar 31","none","none","none","none","none","none","none","none","none","none","none","19.97","22.75","13.92","5.11","11982.00","8.82"
"labs","4.375","12.98","14.25","0.34","60.7K","67.0K","+85.4%","+148.7%","139.9M","10.8M","6.90M","0.72","5.55%","none","6.16","-0.03","0.06","18.21","0.28","2.11","none","0.71","195.5M","15.9M","-306.0K","-0.2%","1.9%","Dec 31","none","-0.24%","-0.47%","2.11","0.63","3.06M","32.0K","0.5%","2,000","0.28","115.0K","13.55","14.74","8.78","5.11","250675.00","3.68"
"laco","4.95","5.65","10.625","0.39","11.2K","11.0K","-27.7%","-3.0%","60.1M","10.6M","6.40M","none","none","none","17.78","1.21","0.39","3.19","2.42","0.32","4.68","1.77","34.1M","24.5M","12.9M","37.9%","67.9%","Dec 31","none","6.01%","7.14%","2.80","0.01","25.7M","305.0K","4.8%","304.0K","25.42","12.0K","5.65","6.55","15.93","5.11","30510.00","10.82"
"lad","11.25","16.85","21.38","0.83","21.7K","11.0K","+40.4%","+88.3%","217.2M","12.9M","3.80M","none","none","none","15.29","1.54","0.56","127.33","3.38","1.10","10.93","0.13","1.76B","68.3M","21.3M","1.2%","3.4%","Dec 31","none","3.41%","11.88%","1.29","1.91","43.5M","2,000","0.1%","16.0K","0.14","14.0K","17.25","19.35","12.17","5.11","125925.00","7.07"
"laf","18.563","35.45","39.08","0.94","174.5K","238.0K","+87.2%","+151.0%","2.54B","71.7M","24.4M","0.60","1.69%","none","25.91","2.88","1.80","44.01","0.99","1.37","12.29","0.81","3.20B","359.8M","211.0M","6.6%","11.6%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","35.95","36.63","1.89","5.11","4727425.00","-3.21"
"lake","3.00","12.85","13.74","0.35","33.7K","50.0K","+157.0%","+244.7%","34.1M","2.65M","1.30M","none","none","none","6.70","0.49","0.20","27.76","0.47","1.92","26.28","0.46","73.3M","3.33M","1.31M","1.8%","3.7%","Jan 31","none","3.56%","7.72%","1.96","0.67","1.25M","0","none","1,000","none","1,000","12.75","9.27","-27.29","5.11","76500.00","-32.40"
"lamr","24.65","31.40","49.375","1.01","875.9K","786.0K","-33.6%","-11.0%","3.11B","99.2M","44.7M","none","none","none","17.30","-1.04","-0.21","7.58","0.03","1.81","none","4.14","725.3M","348.4M","-99.8M","-13.7%","0.7%","Dec 31","none","-2.74%","-6.18%","1.02","1.06","2.77M","3.97M","8.9%","4.00M","4.53","877.0K","32.50","37.05","14.00","5.11","19743750.00","8.89"
"lan","3.60","4.00","6.99","0.71","4,682","13.0K","-34.7%","-12.4%","36.5M","9.13M","4.80M","none","none","none","4.83","0.08","0.06","12.67","0.11","0.83","47.62","0.32","117.6M","7.80M","802.0K","0.7%","2.9%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","4.00","4.52","13.00","5.11","0.00","7.89"
"lanc","23.125","31.16","34.96","0.43","104.1K","92.0K","+29.9%","+74.2%","1.16B","37.2M","27.9M","0.68","2.18%","none","12.35","2.40","0.54","29.19","0.13","2.52","13.00","1.07","1.10B","183.2M","90.2M","8.2%","13.4%","June 30","none","15.62%","20.55%","3.44","0.02","4.87M","296.0K","1.1%","395.0K","2.45","121.0K","30.53","33.44","9.53","5.11","3031629.00","4.43"
"land","3.375","7.97","9.60","0.43","2,545","6,000","+96.2%","+163.1%","38.5M","4.83M","800.0K","none","none","none","6.69","-0.78","0.33","22.66","0.00","1.19","none","0.35","111.3M","5.97M","-3.76M","-3.4%","-5.3%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","7.95","8.50","6.92","5.11","14310.00","1.81"
"lanv","0.438","1.23","1.75","0.25","5,318","6,000","+23.0%","+64.9%","10.9M","8.89M","2.20M","none","none","none","0.25","-0.01","-0.06","1.16","0.91","4.96","none","1.06","10.3M","2.15M","-121.0K","-1.2%","14.0%","Jan 31","none","-0.88%","-4.93%","2.04","2.72","8.13M","2,000","0.1%","1,000","0.67","3,000","1.17","1.30","11.11","5.11","3042.00","6.01"
"lark","15.875","18.40","22.18","0.54","1,182","1,000","-1.9%","+31.6%","35.1M","1.91M","1.10M","0.60","3.26%","none","23.26","2.49","0.73","15.32","7.72","0.79","7.40","1.20","17.6M","none","2.84M","16.2%","37.7%","Sep 30","none","1.23%","11.76%","none","none","8.44M","6,000","0.5%","2,000","3.00","2,000","18.40","18.50","0.54","5.11","0.00","-4.56"
"larl","13.938","17.10","18.00","-0.00","1,318","0","+22.7%","+64.5%","33.2M","1.94M","1.20M","0.72","4.21%","none","13.34","1.77","0.39","8.89","0.53","1.28","9.68","1.92","18.1M","none","3.60M","19.8%","44.1%","June 30","none","none","none","none","none","none","none","none","none","none","none","17.10","17.45","2.05","5.11","0.00","-3.06"
"lars","0.81","1.20","7.438","1.49","16.4K","2,000","-78.4%","-71.1%","22.6M","18.8M","3.50M","none","none","none","1.35","-1.60","-0.07","2.52","1.22","0.89","none","0.48","46.9M","-13.8M","-30.1M","-64.3%","-31.9%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","1","1.19","19.00","5.11","49700.00","13.89"
"lase","0.80","1.12","3.219","0.74","50.0K","94.0K","-59.3%","-45.4%","29.6M","26.4M","18.0M","none","none","none","1.08","-1.20","-0.36","0.96","0.19","1.04","none","1.16","22.2M","-29.8M","-27.7M","none","none","Dec 31","none","-50.10%","-69.84%","2.39","0.10","4.77M","381.0K","2.1%","362.0K","12.29","31.0K","1.11","0.85","-23.42","5.11","79032.00","-28.53"
"latd","1.14","1.62","6.422","0.74","52.3K","11.0K","-71.2%","-61.4%","31.5M","19.4M","17.6M","none","none","none","2.39","-0.32","-0.13","1.88","1.24","0.68","none","0.86","36.3M","-11.7M","-6.16M","-17.0%","-32.1%","Dec 31","none","-10.01%","-12.36%","3.38","0.01","24.1M","0","none","5,000","none","28.0K","1.53","1.33","-13.07","5.11","80325.00","-18.18"
"laws","21.00","24.65","29.984","0.40","6,045","5,000","-7.7%","+23.7%","239.2M","9.71M","4.30M","0.64","2.60%","none","16.88","1.96","0.34","38.01","0.82","1.46","12.56","0.65","370.3M","40.0M","19.1M","5.2%","9.2%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","","26.68","0.00","5.11","0.00","-5.11"
"layn","3.00","8.30","8.88","0.30","12.2K","3,000","+95.3%","+161.9%","97.2M","11.7M","4.40M","none","none","none","8.00","-0.06","0.05","27.05","0.49","1.04","none","0.31","321.6M","25.1M","-675.0K","-0.2%","1.6%","Jan 31","none","-0.26%","-0.71%","1.10","0.60","5.78M","2,000","0.0%","2,000","0.13","15.0K","8.25","7.94","-3.76","5.11","9900.00","-8.86"
"lb","1.50","4.11","4.73","0.80","38.5K","73.0K","+93.4%","+159.4%","64.8M","15.8M","10.3M","none","none","none","1.99","0.26","0.08","7.99","0.04","2.07","15.99","0.51","119.2M","11.2M","3.83M","3.2%","5.5%","July 1","none","none","none","none","none","none","none","none","none","none","none","3.91","3.29","-15.86","5.11","396865.00","-20.96"
"lbai","7.203","15.28","19.048","-0.12","10.4K","7,000","+49.2%","+100.1%","209.8M","13.7M","11.6M","0.34","2.25%","none","6.00","0.76","0.20","none","3.00","2.55","20.16","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","14.65","15","2.39","5.11","93760.00","-2.72"
"lbi","2.688","3.20","4.35","0.18","7,045","7,000","+4.5%","+40.1%","64.8M","20.3M","10.3M","none","none","none","2.87","0.12","0.03","0.16","2.77","1.12","25.60","19.51","3.32M","2.52M","2.52M","75.8%","75.8%","June 30","none","4.25%","4.28%","none","0","56.1M","8,000","0.1%","7,000","2.00","4,000","3.15","3.70","17.46","5.11","160965.00","12.35"
"lbix","0.438","0.97","1.313","1.24","26.8K","8,000","-18.4%","+9.5%","13.3M","13.7M","13.5M","none","none","none","1.01","0.11","0.04","3.48","none","0.96","8.98","0.28","44.4M","3.69M","1.47M","3.3%","2.9%","Feb 28","none","5.30%","11.74%","1.19","0.40","none","4,000","0.0%","0","0.08","49.0K","0.96","1.01","5.21","5.11","10560.00","0.10"
"lbrt","6.375","9.88","22.438","3.90","730.7K","345.0K","-47.0%","-28.9%","1.04B","105.7M","72.1M","none","none","none","8.27","-2.85","-0.74","0.58","2.50","1.20","none","17.03","60.4M","-71.2M","-296.2M","none","none","May 31","none","-26.89%","-29.01%","4.05","0.00","263.8M","3.58M","5.0%","3.13M","4.12","868.0K","9.93","9.15","-7.85","5.11","3016734.00","-12.96"
"lby","27.00","31.40","42.20","0.22","20.8K","19.0K","+9.0%","+46.1%","480.5M","15.3M","3.20M","0.30","0.95%","none","10.33","2.84","0.90","28.05","0.13","3.04","11.07","1.12","437.2M","72.1M","44.2M","10.1%","16.5%","Dec 31","none","9.60%","31.64%","2.00","1.12","2.02M","50.0K","1.6%","35.0K","2.63","19.0K","32.04","32.80","2.37","5.11","336420.00","-2.73"
"lc","33.00","40.24","42.50","0.63","23.5K","19.0K","+18.8%","+59.3%","787.7M","19.6M","11.2M","0.88","2.19%","none","29.57","1.23","0.37","9.28","1.10","1.36","32.66","4.34","182.8M","67.4M","24.3M","13.3%","18.5%","Dec 31","none","2.17%","4.22%","3.27","0","21.6M","69.0K","0.6%","31.0K","3.63","19.0K","40.87","41.70","2.03","5.11","964532.00","-3.07"
"lcav","0.58","0.62","3.438","1.77","113.9K","153.0K","-71.2%","-61.4%","28.9M","46.6M","30.3M","none","none","none","1.39","-0.44","-0.45","1.51","0.61","0.45","none","0.41","71.7M","3.29M","-20.3M","-28.3%","-2.4%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","0.66","0.84","27.27","5.11","99726.00","22.17"
"lcbm","3.375","12.90","13.74","0.54","126.5K","49.0K","+82.6%","+144.9%","164.5M","12.7M","11.0M","none","none","none","3.96","-0.40","-0.15","2.72","0.04","3.26","none","4.74","34.5M","-4.40M","-5.03M","-14.6%","-12.8%","June 30","none","-7.97%","-9.47%","3.81","0.12","504.0K","514.0K","4.7%","27.0K","2.38","216.0K","13.20","10.40","-21.21","5.11","854040.00","-26.32"
"lcci","2.688","5.06","16.875","2.40","55.5K","32.0K","-68.0%","-57.1%","104.3M","20.6M","5.50M","none","none","none","3.51","0.37","0.03","7.40","1.86","1.44","13.68","0.68","158.2M","16.0M","7.93M","5.0%","8.4%","Dec 31","none","7.59%","11.59%","3.13","0","38.2M","135.0K","2.5%","198.0K","1.78","76.0K","5.45","6.56","20.37","5.11","126985.00","15.26"
"lcor","0.44","0.51","4.063","none","13.4K","11.0K","-77.3%","-69.6%","7.99M","15.7M","5.30M","none","none","none","1.61","-1.02","-0.38","1.11","1.01","0.32","none","0.46","15.6M","-14.6M","-14.8M","-94.7%","none","Dec 31","none","-37.46%","-46.71%","2.05","0.01","15.8M","2,000","0.0%","0","0.09","22.0K","0.5001","0.46","-8.02","5.11","29505.90","-13.12"
"lcry","11.75","15.86","28.00","1.16","40.9K","53.0K","-6.7%","+25.1%","161.8M","10.2M","7.30M","none","none","none","9.20","1.14","0.14","15.31","3.43","1.73","13.92","1.04","142.7M","12.3M","10.5M","8.8%","8.6%","June 30","none","10.97%","16.75%","2.75","0","32.5M","218.0K","3.0%","99.0K","5.89","37.0K","15.55","16.51","6.17","5.11","2243865.00","1.07"
"lcut","4.031","5.56","7.938","0.69","1,455","2,000","-26.5%","-1.4%","58.3M","10.5M","2.90M","0.25","4.50%","none","7.37","0.16","0.02","12.79","0.00","0.75","34.32","0.43","135.1M","7.72M","1.74M","1.3%","2.9%","Dec 31","none","1.50%","2.23%","1.73","0.27","16.0K","39.0K","1.3%","39.0K","19.50","2,000","5.8975","5.45","-7.59","5.11","2948.75","-12.69"
"ld","29.01","39.60","48.188","0.71","577.7K","467.0K","+20.0%","+60.9%","1.73B","43.8M","23.6M","none","none","none","17.94","4.52","1.07","15.23","0.04","2.21","8.76","2.60","678.2M","499.8M","201.5M","29.7%","48.2%","Dec 31","none","13.20%","34.13%","1.25","0.66","1.73M","779.0K","3.3%","369.0K","1.02","765.0K","39.60","","0.00","5.11","77980320.00","-5.11"
"ldcl","1.12","1.99","7.00","none","453.1K","375.0K","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","2.10","3.45","64.29","5.11","207900.00","59.18"
"ldg","18.875","22.77","32.00","0.10","149.2K","103.0K","+4.1%","+39.6%","862.2M","37.9M","20.8M","0.56","2.46%","none","18.51","1.03","0.30","111.05","1.63","1.23","22.13","0.20","4.15B","153.8M","38.5M","0.9%","1.5%","Jan 25","none","none","none","none","none","none","none","none","none","none","none","22.84","22.91","0.31","5.11","2745368.00","-4.80"
"ldig","2.60","2.78","14.50","3.23","260.4K","222.0K","-78.6%","-71.3%","570.4M","205.2M","20.6M","none","none","none","1.95","-0.08","-0.23","0.52","0.04","1.43","none","5.31","119.5M","22.1M","-8.11M","-67.1%","173.0%","Dec 31","none","-6.81%","-2.12%","0.35","1.20","9.14M","663.0K","3.2%","1.11M","2.85","233.0K","2.83","3.23","14.13","5.11","270265.00","9.03"
"ldl","6.05","8.60","14.86","0.41","38.9K","17.0K","-19.5%","+7.9%","136.9M","15.9M","13.8M","none","none","none","7.23","-0.64","0.10","15.09","0.18","1.19","none","0.57","240.3M","26.1M","-10.1M","-4.2%","6.2%","Dec 31","none","-5.25%","-8.84%","2.08","0.14","2.81M","60.0K","0.4%","57.0K","2.86","21.0K","8.60","9.68","12.56","5.11","89440.00","7.45"
"ldmk","1.55","2.20","4.375","1.74","11.4K","6,000","-49.7%","-32.6%","27.4M","12.4M","3.50M","none","none","none","2.83","-0.20","-0.06","4.63","2.15","0.78","none","0.47","58.6M","-1.19M","-2.57M","-4.4%","-8.0%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","2.20","2.20","0.00","5.11","0.00","-5.11"
"ldp","2.50","3.60","18.375","1.69","54.7K","21.0K","-75.2%","-66.7%","232.0M","64.4M","27.1M","none","none","none","6.43","-8.12","0.54","none","1.52","0.56","none","none","-307.6M","-471.9M","-402.7M","none","none","Dec 31","none","-15.25%","-66.09%","none","0.09","97.7M","31.0K","0.1%","31.0K","0.34","90.0K","3.69","3.08","-16.53","5.11","88929.00","-21.64"
"ldr","17.90","30.50","35.20","0.15","12.1K","9,000","+61.4%","+116.4%","265.8M","8.71M","6.60M","1.40","4.59%","none","3.23","1.60","0.40","5.94","0.50","9.43","19.09","5.13","51.7M","25.4M","13.9M","26.9%","40.8%","Sep 30","none","29.44%","51.08%","0.93","0","4.32M","12.0K","0.2%","12.0K","1.71","7,000","31.20","34.30","9.94","5.11","624000.00","4.83"
"ldsh","7.25","8.69","16.20","0.43","46.6K","15.0K","-8.5%","+22.7%","112.5M","12.9M","5.10M","none","none","none","7.43","1.34","0.33","19.43","0.08","1.17","6.46","0.45","255.9M","38.2M","17.7M","6.9%","9.1%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","","8.81","0.00","5.11","0.00","-5.11"
